"date","open","high","low","close","volume","oi"
06/10/1991,270.57,271.63,268.12,268.38,1138100,0
06/11/1991,268.38,271.01,268.18,269.26,1403200,0
06/12/1991,269.26,269.26,263.24,265.29,1569100,0
06/13/1991,265.29,266.56,263.86,264.79,1277000,0
06/14/1991,264.79,268.45,264.79,267.80,1350000,0
06/17/1991,267.80,269.80,267.17,267.57,1166000,0
06/18/1991,267.57,268.46,264.77,265.48,1454200,0
06/19/1991,265.48,265.48,260.02,260.27,1508300,0
06/20/1991,260.27,261.20,257.90,260.56,1439200,0
06/21/1991,260.56,261.97,259.48,260.28,1511300,0
06/24/1991,260.28,260.28,250.74,250.88,1241200,0
06/25/1991,250.88,254.37,250.46,250.99,1290300,0
06/26/1991,250.99,253.15,249.79,252.45,1364800,0
06/27/1991,252.45,255.57,252.45,255.26,1389100,0
06/28/1991,255.26,256.01,251.10,254.20,1603300,0
07/01/1991,254.20,259.92,254.20,259.12,1219300,0
07/02/1991,259.12,259.12,255.88,256.09,1365400,0
07/03/1991,256.09,256.09,251.21,252.43,1250200,0
07/05/1991,252.43,253.57,251.35,251.98,562600,0
07/08/1991,251.98,259.08,249.99,258.93,1217900,0
07/09/1991,258.93,262.88,258.93,260.68,1514800,0
07/10/1991,260.68,265.47,260.68,263.33,1716100,0
07/11/1991,263.33,264.14,262.08,263.84,1400300,0
07/12/1991,263.84,267.73,263.10,267.44,1554700,0
07/15/1991,267.44,269.27,266.85,268.90,1379500,0
07/16/1991,268.90,269.78,264.48,264.48,1569500,0
07/17/1991,264.48,264.48,261.73,263.38,1609400,0
07/18/1991,263.38,266.93,263.38,266.23,1717300,0
07/19/1991,266.23,268.05,265.79,266.92,1770000,0
07/22/1991,266.92,266.92,263.57,264.34,1279100,0
07/23/1991,264.34,265.33,259.30,259.32,1447000,0
07/24/1991,259.32,260.51,257.85,257.86,1472500,0
07/25/1991,257.86,261.59,257.86,261.20,1347400,0
07/26/1991,261.20,264.77,261.20,264.22,1245600,0
07/29/1991,264.22,264.77,262.08,264.63,1216700,0
07/30/1991,264.63,269.36,264.63,269.32,1522600,0
07/31/1991,269.32,272.35,269.06,272.15,1603200,0
08/01/1991,272.15,274.77,271.61,274.24,1601000,0
08/02/1991,274.24,277.22,274.24,275.47,1484900,0
08/05/1991,275.47,275.47,272.11,272.16,1170900,0
08/06/1991,272.16,274.99,271.52,274.74,1497200,0
08/07/1991,274.74,276.86,274.68,276.54,1772700,0
08/08/1991,276.54,279.77,276.54,278.76,1615900,0
08/09/1991,278.76,280.14,277.23,278.15,1407800,0
08/12/1991,278.15,280.90,277.07,280.25,1140700,0
08/13/1991,280.25,283.73,280.25,282.47,1668200,0
08/14/1991,282.47,284.79,282.47,284.73,1087300,0
08/15/1991,284.73,285.23,281.55,281.81,1594800,0
08/16/1991,281.81,282.48,277.70,279.51,1351000,0
08/19/1991,279.51,279.51,263.55,271.96,1615900,0
08/20/1991,271.96,275.94,271.96,274.20,1454300,0
08/21/1991,274.20,286.07,274.20,286.07,1927500,0
08/22/1991,286.07,286.68,283.46,284.55,1574600,0
08/23/1991,284.55,287.71,282.61,286.77,1721200,0
08/26/1991,286.77,286.77,284.69,286.70,1122800,0
08/27/1991,286.70,287.38,284.27,286.77,1396700,0
08/28/1991,286.77,290.36,286.34,289.88,1656600,0
08/29/1991,289.88,290.92,287.74,288.59,1588000,0
08/30/1991,288.59,289.02,286.05,287.40,1294000,0
09/03/1991,287.40,287.89,284.11,284.33,1343300,0
09/04/1991,284.33,285.41,280.69,281.82,1540700,0
09/05/1991,281.82,282.98,280.36,280.73,1674200,0
09/06/1991,280.73,282.07,279.73,279.96,1493300,0
09/09/1991,279.96,281.58,279.30,281.34,1058500,0
09/10/1991,281.34,282.13,276.35,276.39,1467800,0
09/11/1991,276.39,280.33,276.33,279.65,1518000,0
09/12/1991,279.65,285.57,279.65,285.55,1728000,0
09/13/1991,285.55,285.90,278.77,279.49,1666300,0
09/16/1991,279.49,279.89,276.71,278.58,1375700,0
09/17/1991,278.58,279.12,276.46,278.09,1669600,0
09/18/1991,278.09,281.64,276.39,281.04,1332500,0
09/19/1991,281.04,285.48,281.04,283.51,2069500,0
09/20/1991,283.51,288.09,283.51,286.64,2265100,0
09/23/1991,286.64,286.64,283.65,284.86,1588600,0
09/24/1991,284.86,287.56,283.83,287.35,1797500,0
09/25/1991,287.35,289.65,286.87,288.99,1781200,0
09/26/1991,288.99,289.48,286.15,287.92,1723400,0
09/27/1991,287.92,290.43,284.80,285.94,1683000,0
09/30/1991,285.94,287.67,284.14,287.54,1410300,0
10/01/1991,287.54,289.15,286.46,288.37,1626800,0
10/02/1991,288.37,288.77,284.96,285.06,1796100,0
10/03/1991,285.06,285.06,279.86,280.41,1793700,0
10/04/1991,280.41,283.05,279.75,280.52,1512300,0
10/07/1991,280.52,280.52,278.11,278.89,1338500,0
10/08/1991,278.89,280.05,277.35,280.02,1589600,0
10/09/1991,280.02,280.21,276.51,276.51,1654000,0
10/10/1991,276.51,280.02,276.51,279.11,1668000,0
10/11/1991,279.11,282.05,279.11,281.50,1450100,0
10/14/1991,281.50,287.20,281.50,287.17,1170800,0
10/15/1991,287.17,293.31,287.17,293.31,1779300,0
10/16/1991,293.31,297.77,293.07,297.65,2233300,0
10/17/1991,297.65,297.65,291.45,292.46,2268400,0
10/18/1991,292.46,294.64,292.46,293.11,2121300,0
10/21/1991,293.11,293.32,290.20,290.86,1581400,0
10/22/1991,290.86,293.70,290.73,290.79,1801300,0
10/23/1991,290.79,291.86,288.18,289.35,1997600,0
10/24/1991,289.35,289.39,284.09,285.65,1993600,0
10/25/1991,285.65,285.65,282.57,282.94,1739500,0
10/28/1991,282.94,286.43,282.94,286.38,1459100,0
10/29/1991,286.38,290.08,285.98,290.08,1823500,0
10/30/1991,290.08,295.54,290.08,294.72,2025900,0
10/31/1991,294.72,295.05,291.36,292.51,2285200,0
11/01/1991,292.51,293.02,288.65,290.01,2054200,0
11/04/1991,290.01,290.01,286.40,286.93,1548000,0
11/05/1991,286.93,290.40,286.42,289.05,1769800,0
11/06/1991,289.05,290.78,287.83,289.43,1911800,0
11/07/1991,289.43,293.24,289.43,292.88,2160800,0
11/08/1991,292.88,296.47,292.83,295.55,2114300,0
11/11/1991,295.55,298.54,295.55,297.85,1536300,0
11/12/1991,297.85,302.44,297.85,301.96,2146200,0
11/13/1991,301.96,303.11,298.52,302.83,2084900,0
11/14/1991,302.83,304.55,299.79,301.05,2205300,0
11/15/1991,301.05,301.05,284.46,284.52,2554800,0
11/18/1991,284.52,289.20,282.34,288.59,2271500,0
11/19/1991,288.59,288.59,277.90,284.39,2196300,0
11/20/1991,284.39,287.62,283.89,285.20,1729100,0
11/21/1991,285.20,288.77,284.98,288.61,1889100,0
11/22/1991,288.61,289.37,283.61,286.32,1670800,0
11/25/1991,286.32,286.89,282.99,283.02,1423200,0
11/26/1991,283.02,285.33,279.22,284.13,1727900,0
11/27/1991,284.13,285.45,283.52,285.23,1344100,0
11/29/1991,285.23,285.89,283.53,284.79,663100,0
12/02/1991,284.79,293.94,281.10,293.93,1459100,0
12/03/1991,293.93,294.80,292.37,293.95,1663800,0
12/04/1991,293.95,295.92,292.89,295.11,1672900,0
12/05/1991,295.11,297.11,293.07,294.33,1706300,0
12/06/1991,294.33,297.93,292.30,296.14,1718300,0
12/09/1991,296.14,299.30,295.23,295.77,1553900,0
12/10/1991,295.77,296.99,293.37,296.33,1576200,0
12/11/1991,296.33,299.42,292.43,294.84,1744400,0
12/12/1991,294.84,298.23,294.84,297.98,1680700,0
12/13/1991,297.98,302.14,297.98,301.33,1787000,0
12/16/1991,301.33,303.46,300.14,303.02,1484000,0
12/17/1991,303.02,303.09,298.80,298.89,1911200,0
12/18/1991,298.89,300.11,297.10,299.61,1767800,0
12/19/1991,299.61,299.61,294.14,294.53,1745800,0
12/20/1991,294.53,299.41,294.53,295.82,1892600,0
12/23/1991,295.82,303.44,295.40,303.30,1843200,0
12/24/1991,303.30,309.41,303.30,307.08,1334500,0
12/26/1991,307.08,314.58,307.08,313.68,1332800,0
12/27/1991,313.68,318.44,313.68,316.77,1633700,0
12/30/1991,316.77,326.73,316.77,326.73,2240800,0
12/31/1991,326.73,332.58,325.30,330.86,2574600,0
01/02/1992,330.86,333.36,322.56,333.36,1813800,0
01/03/1992,333.36,335.34,331.39,334.83,2142000,0
01/06/1992,334.83,337.87,334.22,336.89,2377200,0
01/07/1992,336.89,340.04,333.39,339.64,2622500,0
01/08/1992,339.64,345.98,336.60,344.29,3151300,0
01/09/1992,344.29,352.20,344.29,350.32,3278200,0
01/10/1992,350.32,350.32,342.61,347.11,2594300,0
01/13/1992,347.11,348.65,344.02,348.27,2119000,0
01/14/1992,348.27,352.65,347.23,352.59,2680600,0
01/15/1992,352.59,356.29,350.70,355.60,2932800,0
01/16/1992,355.60,357.70,351.92,351.92,3022600,0
01/17/1992,351.92,354.35,349.58,349.73,2824900,0
01/20/1992,349.73,349.88,341.56,341.81,2096900,0
01/21/1992,331.06,331.06,328.04,328.04,2654400,0
01/22/1992,331.92,346.33,331.92,346.32,2511700,0
01/23/1992,346.32,350.66,343.72,346.08,2743700,0
01/24/1992,346.08,347.81,343.45,345.45,2409400,0
01/27/1992,345.45,345.71,340.48,340.48,1964500,0
01/28/1992,340.48,342.83,337.95,340.85,3209600,0
01/29/1992,340.85,346.51,337.23,337.29,2482400,0
01/30/1992,337.29,341.29,336.06,338.39,2162000,0
01/31/1992,341.20,341.45,337.83,338.32,2261600,0
02/03/1992,338.32,342.14,336.92,341.38,1946100,0
02/04/1992,341.38,347.42,341.38,346.92,2261500,0
02/05/1992,346.92,351.90,346.92,350.86,2701100,0
02/06/1992,350.86,352.93,347.77,349.07,2442100,0
02/07/1992,349.07,351.13,344.08,346.80,2380500,0
02/10/1992,346.80,346.80,343.28,345.23,1916000,0
02/11/1992,345.23,346.24,342.63,344.40,2143300,0
02/12/1992,344.40,355.98,343.48,355.98,2534500,0
02/13/1992,355.98,356.28,349.33,349.81,2170000,0
02/14/1992,349.81,349.81,346.20,346.70,2062900,0
02/18/1992,346.70,347.18,338.55,338.55,2187000,0
02/19/1992,338.55,338.60,333.77,338.06,2484400,0
02/20/1992,338.06,346.02,338.06,345.33,2470900,0
02/21/1992,345.33,346.66,340.90,342.39,2468500,0
02/24/1992,342.39,343.48,337.74,338.96,1729200,0
02/25/1992,338.96,339.36,332.98,338.33,1945000,0
02/26/1992,338.33,348.03,338.33,347.81,2250900,0
02/27/1992,347.81,350.89,347.28,347.39,2055400,0
02/28/1992,347.39,349.31,343.73,345.88,2046400,0
03/02/1992,345.88,347.48,343.86,346.64,1769400,0
03/03/1992,346.64,348.39,345.46,345.70,2045500,0
03/04/1992,345.70,346.36,341.61,341.61,2129600,0
03/05/1992,341.61,341.61,335.91,337.52,2219200,0
03/06/1992,337.52,338.27,331.10,333.00,1930700,0
03/09/1992,333.00,335.26,332.99,333.32,1621200,0
03/10/1992,333.32,340.79,333.32,340.32,2005600,0
03/11/1992,340.32,340.40,334.46,335.05,1921500,0
03/12/1992,335.05,335.63,331.03,334.83,1895300,0
03/13/1992,334.83,338.58,334.83,336.47,1656100,0
03/16/1992,336.47,338.58,334.63,338.27,1408500,0
03/17/1992,338.27,343.37,338.27,342.92,1737700,0
03/18/1992,342.92,345.00,342.48,342.63,1792700,0
03/19/1992,342.63,344.79,342.36,342.55,1899700,0
03/20/1992,342.55,343.07,340.07,340.86,1915000,0
03/23/1992,340.86,341.17,338.96,339.04,1488600,0
03/24/1992,339.04,341.26,335.23,336.93,1869200,0
03/25/1992,336.93,338.58,334.95,337.65,1919500,0
03/26/1992,337.65,339.77,332.43,333.30,1755000,0
03/27/1992,333.30,333.30,321.77,324.22,2039600,0
03/30/1992,324.22,326.64,321.75,322.35,1542100,0
03/31/1992,322.35,326.31,320.15,323.05,1920500,0
04/01/1992,323.05,324.30,318.79,323.92,1801700,0
04/02/1992,323.92,324.82,317.30,317.67,1946400,0
04/03/1992,317.67,319.03,314.53,316.39,1939300,0
04/06/1992,316.39,324.98,316.39,324.55,1531200,0
04/07/1992,324.55,326.23,312.76,312.95,2100600,0
04/08/1992,312.95,312.95,304.71,310.85,2434700,0
04/09/1992,310.85,319.79,310.85,319.54,1987500,0
04/10/1992,319.54,322.53,312.67,312.98,1752100,0
04/13/1992,312.98,317.15,312.01,317.15,1280200,0
04/14/1992,317.15,324.95,317.15,320.55,1956000,0
04/15/1992,320.55,326.79,320.55,326.07,2185700,0
04/16/1992,326.07,326.10,318.90,319.23,1984800,0
04/20/1992,319.23,319.23,305.05,307.88,1780500,0
04/21/1992,307.88,309.38,304.23,305.63,2017800,0
04/22/1992,305.63,310.60,304.93,309.54,1988900,0
04/23/1992,309.54,312.07,303.05,307.52,2018800,0
04/24/1992,307.52,307.88,303.48,303.82,1659700,0
04/27/1992,303.82,305.30,299.33,299.65,1621400,0
04/28/1992,299.65,299.74,291.36,294.63,1874800,0
04/29/1992,294.63,303.20,294.63,302.98,1803800,0
04/30/1992,302.98,307.89,302.97,307.86,1801200,0
05/01/1992,307.86,309.85,304.45,307.48,1472900,0
05/04/1992,307.48,312.27,307.48,310.71,1442300,0
05/05/1992,310.71,315.88,310.45,314.77,1699400,0
05/06/1992,314.77,317.27,314.39,315.11,1714200,0
05/07/1992,315.11,315.49,311.77,312.73,1702800,0
05/08/1992,312.73,314.17,310.46,311.27,1547100,0
05/11/1992,311.27,313.55,311.18,311.90,1410700,0
05/12/1992,311.90,313.36,308.59,310.04,1623400,0
05/13/1992,310.04,310.79,308.44,308.75,1717500,0
05/14/1992,308.75,309.05,302.73,304.55,1851800,0
05/15/1992,304.55,304.55,300.54,303.02,1428900,0
05/18/1992,303.02,306.82,303.02,304.58,1293500,0
05/19/1992,304.58,306.53,303.33,306.41,1566700,0
05/20/1992,306.41,309.82,306.39,309.55,1602300,0
05/21/1992,309.55,309.57,306.47,307.94,1758600,0
05/22/1992,307.94,309.86,307.46,308.38,1248600,0
05/26/1992,308.38,308.90,304.99,305.89,1267400,0
05/27/1992,305.89,309.05,305.89,308.08,1383400,0
05/28/1992,308.08,312.20,306.66,311.98,1532000,0
05/29/1992,311.98,317.16,311.71,315.30,1886300,0
06/01/1992,315.30,319.01,312.60,318.98,1415700,0
06/02/1992,318.98,319.23,316.18,317.23,1649600,0
06/03/1992,317.23,318.85,315.56,317.34,1718600,0
06/04/1992,317.34,317.75,315.77,315.93,1681200,0
06/05/1992,315.93,317.02,312.82,313.24,1683900,0
06/08/1992,313.24,313.38,309.45,310.23,1290500,0
06/09/1992,310.23,310.96,303.22,304.86,1822200,0
06/10/1992,304.86,306.10,302.50,302.60,1570300,0
06/11/1992,302.60,305.40,301.62,302.58,1601500,0
06/12/1992,302.58,306.36,302.58,304.11,1495100,0
06/15/1992,304.11,306.49,302.48,303.86,1323600,0
06/16/1992,303.86,304.43,299.20,299.20,1631800,0
06/17/1992,299.20,299.32,292.85,293.40,1905700,0
06/18/1992,293.40,296.92,290.85,291.93,1878600,0
06/19/1992,291.93,297.08,291.93,296.86,1775700,0
06/22/1992,296.86,296.86,290.46,295.24,1511900,0
06/23/1992,295.24,300.10,295.24,297.45,1656700,0
06/24/1992,297.45,298.06,295.14,295.29,1523300,0
06/25/1992,295.29,296.02,288.48,291.26,1712200,0
06/26/1992,291.26,291.26,288.01,290.03,1501100,0
06/29/1992,290.03,300.93,290.03,300.80,1595200,0
06/30/1992,300.80,302.35,299.64,301.23,1951900,0
07/01/1992,301.23,306.52,300.76,306.03,1860800,0
07/02/1992,306.03,307.71,299.87,300.88,1946500,0
07/06/1992,300.88,302.40,297.46,302.40,1347700,0
07/07/1992,302.40,303.77,295.78,296.27,1744100,0
07/08/1992,296.27,297.68,292.80,297.56,1616500,0
07/09/1992,297.56,303.40,297.56,302.19,1758400,0
07/10/1992,302.19,304.17,300.62,302.83,1515100,0
07/13/1992,302.83,306.06,302.22,304.98,1329300,0
07/14/1992,304.98,309.52,304.98,309.24,1672000,0
07/15/1992,309.24,311.64,308.74,309.39,1693800,0
07/16/1992,309.39,311.28,307.13,311.28,1726900,0
07/17/1992,311.28,311.28,303.30,305.54,1467700,0
07/20/1992,305.54,305.54,297.59,300.45,1178300,0
07/21/1992,300.45,306.02,300.45,305.10,1553200,0
07/22/1992,305.10,305.24,301.05,301.17,1683500,0
07/23/1992,301.17,303.14,300.56,302.49,1645600,0
07/24/1992,302.49,304.52,299.92,303.42,1677900,0
07/27/1992,303.42,303.42,301.11,301.84,1281300,0
07/28/1992,301.84,306.78,301.84,306.76,1733100,0
07/29/1992,306.76,310.80,306.76,310.11,2109400,0
07/30/1992,310.11,311.49,308.79,310.93,1687500,0
07/31/1992,310.93,311.76,308.89,310.89,1687900,0
08/03/1992,310.89,313.34,309.57,312.75,1413000,0
08/04/1992,312.75,313.48,310.39,311.08,1684900,0
08/05/1992,311.08,311.08,305.79,306.58,1637800,0
08/06/1992,306.58,306.58,302.67,304.56,1568300,0
08/07/1992,304.56,307.17,302.27,303.32,1496800,0
08/10/1992,303.32,305.29,301.99,304.23,1204500,0
08/11/1992,304.23,305.64,301.28,302.51,1451400,0
08/12/1992,302.51,303.63,300.95,300.95,1441500,0
08/13/1992,300.95,302.65,300.82,301.27,1431800,0
08/14/1992,301.27,302.71,300.96,302.23,1456500,0
08/17/1992,302.23,302.49,299.89,300.39,1325600,0
08/18/1992,300.39,301.29,298.87,300.44,1403400,0
08/19/1992,300.44,301.74,298.17,298.32,1561400,0
08/20/1992,298.32,299.75,297.13,299.42,1554900,0
08/21/1992,299.42,301.29,293.95,295.69,1673000,0
08/24/1992,295.69,295.69,290.39,290.71,1384600,0
08/25/1992,290.71,292.92,287.64,292.08,1524100,0
08/26/1992,292.08,296.82,292.08,296.20,1458700,0
08/27/1992,296.20,300.85,296.20,299.46,1554900,0
08/28/1992,299.46,299.93,298.24,299.14,1271100,0
08/31/1992,299.14,299.77,297.02,299.26,1335300,0
09/01/1992,299.26,302.07,298.11,301.97,1568700,0
09/02/1992,301.97,306.81,301.73,306.57,1703300,0
09/03/1992,306.57,309.96,306.57,308.17,1865000,0
09/04/1992,308.17,308.48,305.73,306.39,1223800,0
09/08/1992,306.39,306.39,303.79,305.77,1238800,0
09/09/1992,305.77,310.28,305.63,309.99,1702900,0
09/10/1992,309.99,315.00,309.95,314.82,2009400,0
09/11/1992,314.82,316.98,314.30,315.19,1883300,0
09/14/1992,315.19,324.69,315.19,324.63,2270000,0
09/15/1992,324.63,324.63,318.11,319.89,1830100,0
09/16/1992,319.89,321.42,315.80,318.45,1815100,0
09/17/1992,318.45,321.18,318.23,319.23,1831600,0
09/18/1992,319.23,320.10,317.17,319.91,1994200,0
09/21/1992,319.91,319.91,316.98,319.26,1594600,0
09/22/1992,319.26,319.48,313.62,314.27,2049200,0
09/23/1992,314.27,316.23,312.39,315.82,1932400,0
09/24/1992,315.82,318.32,315.82,317.54,1806900,0
09/25/1992,317.54,317.73,307.70,310.23,1984900,0
09/28/1992,310.23,310.23,305.58,307.87,1243600,0
09/29/1992,307.87,311.17,306.95,310.65,1588600,0
09/30/1992,310.65,313.45,310.23,313.18,1871300,0
10/01/1992,313.18,313.18,308.78,309.04,1851300,0
10/02/1992,309.04,309.04,303.67,304.39,1699600,0
10/05/1992,304.39,304.39,291.96,303.68,2236900,0
10/06/1992,303.68,309.04,303.32,307.96,1955400,0
10/07/1992,307.96,310.68,305.01,305.38,1565200,0
10/08/1992,305.38,310.02,305.38,308.35,1978500,0
10/09/1992,308.35,309.14,304.89,305.63,1702400,0
10/12/1992,305.63,309.04,305.63,308.11,1278500,0
10/13/1992,308.11,311.65,307.83,310.13,1675600,0
10/14/1992,310.13,311.58,308.38,309.58,1756900,0
10/15/1992,309.58,312.55,307.80,312.14,1737800,0
10/16/1992,312.14,316.95,310.88,316.39,1838300,0
10/19/1992,316.39,322.95,315.64,322.79,1981300,0
10/20/1992,322.79,326.69,322.04,323.38,2323600,0
10/21/1992,323.38,326.27,323.17,326.07,2220500,0
10/22/1992,326.07,327.45,323.47,326.10,2297500,0
10/23/1992,326.10,328.18,324.95,325.44,2292400,0
10/26/1992,325.44,327.45,323.33,327.17,1688000,0
10/27/1992,327.17,328.61,321.73,323.92,2025700,0
10/28/1992,323.92,327.05,322.20,326.67,2086000,0
10/29/1992,326.67,332.46,326.67,331.09,2114700,0
10/30/1992,331.09,331.44,327.08,329.15,1930800,0
11/02/1992,329.15,330.57,327.20,330.33,1793500,0
11/03/1992,330.33,331.04,325.24,325.96,1873700,0
11/04/1992,325.96,329.08,324.98,327.76,1895300,0
11/05/1992,327.76,337.01,327.24,336.49,2384500,0
11/06/1992,336.49,338.68,334.48,338.14,2291500,0
11/09/1992,338.14,341.79,336.14,340.58,2454300,0
11/10/1992,340.58,344.89,339.55,344.39,2621600,0
11/11/1992,344.39,349.78,344.38,347.86,2732400,0
11/12/1992,347.86,349.48,345.58,346.80,2594700,0
11/13/1992,346.80,348.58,345.15,348.49,2014700,0
11/16/1992,348.49,348.61,344.29,344.63,1880800,0
11/17/1992,344.63,344.63,337.35,338.23,2243200,0
11/18/1992,338.23,344.82,337.67,344.31,2332600,0
11/19/1992,344.31,348.67,344.31,346.76,2582500,0
11/20/1992,346.76,349.89,346.23,348.80,2480400,0
11/23/1992,348.80,348.80,341.30,343.44,2081400,0
11/24/1992,343.44,350.89,343.44,349.98,2449200,0
11/25/1992,349.98,350.87,348.60,349.66,2222700,0
11/27/1992,349.66,351.05,348.48,349.32,939300,0
11/30/1992,349.32,351.29,348.02,350.96,2178000,0
12/01/1992,350.96,353.39,348.57,352.67,2371200,0
12/02/1992,352.67,353.49,350.23,351.57,2431800,0
12/03/1992,351.57,355.64,350.11,354.79,2390300,0
12/04/1992,354.79,359.05,354.42,358.40,2611100,0
12/07/1992,358.40,361.90,357.47,361.83,2262700,0
12/08/1992,361.83,363.20,358.98,360.58,2747000,0
12/09/1992,360.58,361.41,356.22,357.82,2698700,0
12/10/1992,357.82,357.82,351.80,354.55,2413500,0
12/11/1992,354.55,354.55,349.81,350.89,2131700,0
12/14/1992,350.89,352.28,349.40,349.40,1945000,0
12/15/1992,349.40,349.40,344.80,346.95,2489300,0
12/16/1992,346.95,351.42,346.38,348.95,2582700,0
12/17/1992,348.95,357.02,348.95,356.85,2479400,0
12/18/1992,356.85,359.79,356.63,357.89,2440600,0
12/21/1992,357.89,359.70,355.99,359.33,2029100,0
12/22/1992,359.33,360.85,353.28,355.64,2477000,0
12/23/1992,355.64,357.80,354.93,356.49,2528900,0
12/24/1992,356.49,358.05,355.26,357.56,1062600,0
12/28/1992,357.56,359.26,356.52,359.07,1440700,0
12/29/1992,359.07,362.78,359.07,359.81,1997100,0
12/30/1992,359.81,360.94,358.31,359.93,1934800,0
12/31/1992,359.93,362.20,359.86,360.18,2031900,0
01/04/1993,360.18,360.42,355.81,356.37,1888700,0
01/05/1993,356.37,360.27,355.36,360.23,2294000,0
01/06/1993,360.23,367.26,360.23,366.97,2700200,0
01/07/1993,366.97,370.57,363.61,364.02,2969300,0
01/08/1993,364.02,365.58,361.45,365.54,2328200,0
01/11/1993,365.54,371.15,364.53,370.80,1957400,0
01/12/1993,370.80,371.60,365.14,367.90,2337700,0
01/13/1993,367.90,376.45,365.69,375.85,2447000,0
01/14/1993,375.85,382.45,375.85,381.34,2869600,0
01/15/1993,381.34,382.79,375.62,379.23,2954400,0
01/18/1993,379.23,379.24,375.33,378.76,2407400,0
01/19/1993,378.76,380.09,375.65,376.02,2778900,0
01/20/1993,376.02,377.92,374.56,375.73,2713200,0
01/21/1993,375.73,380.01,373.93,379.34,2813300,0
01/22/1993,379.34,381.70,377.39,377.82,2947200,0
01/25/1993,377.82,383.42,377.57,381.05,2645900,0
01/26/1993,381.05,384.67,378.45,379.38,2963400,0
01/27/1993,379.38,379.38,369.84,372.61,2817200,0
01/28/1993,372.61,372.61,368.08,370.67,2672100,0
01/29/1993,370.67,372.72,368.95,370.56,2369500,0
02/01/1993,370.56,376.06,370.36,375.48,2139400,0
02/02/1993,375.48,377.59,374.25,377.44,2540800,0
02/03/1993,377.44,379.26,375.71,376.54,2917300,0
02/04/1993,376.54,378.43,371.98,374.24,2846600,0
02/05/1993,374.24,374.24,363.98,369.00,2932100,0
02/08/1993,369.00,370.37,364.60,365.73,2220700,0
02/09/1993,365.73,368.93,362.42,362.95,2769800,0
02/10/1993,362.95,368.65,362.95,367.30,2594100,0
02/11/1993,367.30,369.74,365.77,366.33,2357700,0
02/12/1993,366.33,366.60,361.02,361.19,2146000,0
02/16/1993,361.19,361.19,343.90,346.89,3037200,0
02/17/1993,346.89,348.45,341.49,345.91,2755200,0
02/18/1993,345.91,353.41,342.82,348.28,2986200,0
02/19/1993,348.28,351.17,345.51,347.92,2433000,0
02/22/1993,347.92,348.27,340.08,340.35,2774400,0
02/23/1993,340.35,342.68,337.14,341.24,2709200,0
02/24/1993,341.24,350.76,338.64,350.13,2809200,0
02/25/1993,350.13,351.88,345.70,351.67,2593900,0
02/26/1993,351.67,353.17,349.24,351.14,2173300,0
03/01/1993,351.14,352.97,348.28,349.10,1860400,0
